cust_id,name,tier,email,phone,card_last4,ssn_hash,location,household_id,tenure_months,annual_spend_usd,preferred_channel,digital_affinity,support_dependence,patience,spend_propensity,travel_intensity,n_journeys,n_events,churned_30d,churn_probability,risk_segment
CUST_PREMIUM_001361,Chloe Clark,Green,c.clark@capital-demo.org,+1 (310) 231-1840,7919,6cf88adb10,"Los Angeles, CA",HH_SINGLE_000360,163,11590.49,call_center,0.1248,0.602,0.4362,0.214,0.378,8,13,False,0.136,low
CUST_PREMIUM_001362,Hazel Reed,Platinum,hazel.reed70@example.com,+1 (310) 268-9759,4310,00d85722dc,"Los Angeles, CA",HH_00120,56,25114.1,app,0.908,0.0367,0.9275,0.5341,0.112,3,4,False,0.0343,low
CUST_PREMIUM_001363,Eleanor Roy,Centurion Black,eleanor.roy71@orchardmail.com,+1 (415) 327-7678,4383,b328b0ff08,"San Francisco, CA",HH_00120,43,34256.36,web,0.3467,0.1912,0.221,0.7184,0.0761,4,5,False,0.0455,low
CUST_PREMIUM_001364,Hannah Wright,Green,hannah.wright72@vectorlabs.co,+1 (917) 474-5597,8135,f883597a87,"Mumbai, India",HH_00121,85,8246.04,web,0.9106,0.3099,0.3436,0.9731,0.2134,2,5,False,0.2045,medium
CUST_PREMIUM_001365,Layla Nguyen,Platinum,nguyen.layla@capital-demo.org,+1 (212) 368-3516,1680,e8c1c07551,"New York, NY",HH_SINGLE_000364,151,40089.46,app,0.5009,0.2768,0.2327,0.3074,0.0988,1,1,True,0.0279,low
CUST_PREMIUM_001366,Aarav Nakamura,Platinum,aarav.nakamura74@bluepeak.co,+1 (312) 427-1435,7181,fb7b584e99,"Chicago, IL",HH_SINGLE_000365,12,36717.91,app,0.7274,0.7205,0.1747,0.8984,0.4717,3,8,False,0.3869,medium
CUST_PREMIUM_001367,Kabir Martin,Platinum,martin.kabir@bluepeak.co,+1 (206) 508-9354,7600,975e2d956c,"Seattle, WA",HH_00122,136,34211.45,call_center,0.5277,0.2147,0.4073,0.7809,0.8045,2,2,False,0.0477,low
CUST_PREMIUM_001368,Avery Morgan,Platinum,avery.morgan@atlasmail.net,+1 (214) 523-7273,5862,55b0d06ff6,"Dallas, TX",HH_SINGLE_000367,138,126411.67,in_person,0.5764,0.327,0.7902,0.7772,0.5718,6,8,False,0.0501,low
CUST_PREMIUM_001369,Rafael Brown,Green,r.brown@orchardmail.com,+1 (305) 571-5192,8814,60dfb081ff,"Miami, FL",HH_SINGLE_000368,73,9680.26,app,0.2633,0.6306,0.5149,0.3945,0.4412,1,1,False,0.0632,low
CUST_PREMIUM_001370,Miguel Rivera,Green,miguel.rivera@orchardmail.com,+1 (305) 608-3111,4553,2d5a0c191c,"Miami, FL",HH_SINGLE_000369,48,6931.51,call_center,0.2461,0.6372,0.4314,0.3696,0.4276,4,12,False,0.3205,medium
CUST_PREMIUM_001371,Dev Roberts,Green,dev.roberts79@example.com,+1 (917) 733-1030,9825,7e0c884c7a,"Mumbai, India",HH_SINGLE_000370,81,6455.93,in_person,0.2972,0.6109,0.1254,0.543,0.1073,1,2,False,0.0853,low
CUST_PREMIUM_001372,Miguel Chen,Gold,chen.miguel@example.com,+1 (469) 792-8949,5172,ef447fce28,"Tokyo, Japan",HH_SINGLE_000371,56,36820.56,app,0.3468,0.6486,0.2201,0.3734,0.3433,5,5,False,0.173,low
CUST_PREMIUM_001373,Riya Davis,Green,davis.riya@vectorlabs.co,+1 (617) 741-6868,3671,bd7310bdd3,"Boston, MA",HH_SINGLE_000372,47,22415.6,app,0.895,0.451,0.8139,0.8609,0.5631,1,1,False,0.036,low
CUST_PREMIUM_001374,Kai Lee,Gold,lee.kai@vectorlabs.co,+1 (650) 833-4787,8590,ad5fa2df0a,Singapore,HH_SINGLE_000373,87,6933.3,web,0.8789,0.4227,0.2842,0.0956,0.3072,14,24,False,0.4866,high
CUST_PREMIUM_001375,Aisha Moore,Green,moore.aisha@orchardmail.com,+1 (212) 738-2706,2706,9c18c243e5,"New York, NY",HH_SINGLE_000374,97,12691.09,app,0.4953,0.7873,0.8796,0.9156,0.9029,14,18,False,0.1036,low
CUST_PREMIUM_001376,Layla Roy,Centurion Black,layla.roy@example.com,+1 (404) 863-0625,5911,5ec7b83e9c,"Atlanta, GA",HH_SINGLE_000375,126,32378.42,web,0.4931,0.0571,0.1218,0.8948,0.2975,1,1,False,0.0216,low
CUST_PREMIUM_001377,Ethan Banerjee,Green,ethan.banerjee@harbor.example,+1 (646) 222-8544,9788,721c58b050,"London, UK",HH_SINGLE_000376,100,6756.94,web,0.5446,0.3959,0.8719,0.6237,0.4397,7,10,False,0.0881,low
CUST_PREMIUM_001378,Gabriel Taylor,Gold,gabrieltaylor@northstar.org,+1 (202) 248-6463,3027,f164f3b0b7,"Washington, DC",HH_SINGLE_000377,80,12818.16,app,0.93,0.6521,0.754,0.6424,0.8826,3,4,False,0.0658,low
CUST_PREMIUM_001379,David Diaz,Green,david.diaz@example.com,+1 (310) 897-4382,3884,ba91b74191,"Los Angeles, CA",HH_SINGLE_000378,17,5382.74,app,0.385,0.5539,0.2462,0.3074,0.3675,9,24,True,0.748,high
CUST_PREMIUM_001380,Hiro Thompson,Green,hirothompson@harbor.example,+1 (404) 311-2301,7368,7415c4f7d6,"Atlanta, GA",HH_SINGLE_000379,164,20966.87,app,0.4399,0.2856,0.4951,0.4559,0.3683,5,11,False,0.2788,medium
CUST_PREMIUM_001381,Dev Morris,Green,morris.dev@atlasmail.net,+1 (416) 381-0220,9272,c05840837a,"Toronto, Canada",HH_SINGLE_000380,20,15856.71,app,0.2732,0.6069,0.2688,0.2373,0.6939,4,8,False,0.1845,low
CUST_PREMIUM_001382,Lucas Harris,Platinum,l.harris@example.com,+1 (404) 385-8139,6834,a6bf99e46a,"Atlanta, GA",HH_SINGLE_000381,41,16373.41,app,0.875,0.3048,0.852,0.1743,0.3004,6,13,False,0.1439,low
CUST_PREMIUM_001383,Akira Roberts,Gold,a.roberts@harbor.example,+1 (305) 389-6058,8026,49bec81fe0,"Miami, FL",HH_SINGLE_000382,19,12862.64,app,0.7117,0.4475,0.5172,0.5548,0.5731,6,9,True,0.1194,low
CUST_PREMIUM_001384,Gabriel Carter,Green,gabriel.carter@example.com,+1 (212) 371-3977,8052,149f852dd5,"New York, NY",HH_SINGLE_000383,119,7089.36,app,0.0698,0.8505,0.5091,0.5653,0.1796,2,2,False,0.0924,low
CUST_PREMIUM_001385,Zoe Thompson,Green,z.thompson@orchardmail.com,+1 (214) 452-1896,8515,78fbfc76d0,"Dallas, TX",HH_SINGLE_000384,37,12239.09,web,0.8295,0.3715,0.7454,0.6797,0.4692,8,15,False,0.2673,medium
CUST_PREMIUM_001386,Eleanor Young,Gold,eleanor.young94@bluepeak.co,+1 (305) 500-9815,1338,6545cd5eef,"Miami, FL",HH_00128,77,50327.76,call_center,0.1394,0.9524,0.1202,0.649,0.0937,4,11,False,0.4589,high
CUST_PREMIUM_001387,Akira Walker,Platinum,akira.walker95@summitmail.net,+1 (212) 482-7734,1886,15fcd77745,"New York, NY",HH_SINGLE_000386,77,70014.54,app,0.5466,0.2791,0.5179,0.3489,0.3384,9,16,False,0.1374,low
CUST_PREMIUM_001388,Elias Martin,Green,elias.martin@atlasmail.net,+1 (212) 519-5653,9318,cba877b0c0,"New York, NY",HH_SINGLE_000387,21,3452.21,web,0.3979,0.2811,0.5461,0.273,0.4208,4,6,False,0.0842,low
CUST_PREMIUM_001389,Liam Hall,Green,liam.hall0@northstar.org,+1 (415) 589-3572,3862,4157d81499,"San Francisco, CA",HH_00129,32,8399.04,web,0.6222,0.1618,0.1536,0.3984,0.1739,3,4,False,0.0838,low
CUST_PREMIUM_001390,Rei Anderson,Platinum,reianderson@summitmail.net,+1 (646) 703-1491,6201,db3b328e21,"London, UK",HH_SINGLE_000389,95,95980.32,call_center,0.7273,0.2102,0.6558,0.4286,0.6087,5,7,False,0.0701,low
CUST_PREMIUM_001391,Nora Sato,Gold,nora.sato2@summitmail.net,+1 (650) 762-9410,2527,70fcd70cc8,Singapore,HH_SINGLE_000390,113,62353.81,app,0.9605,0.0625,0.6585,0.8127,0.7121,10,14,False,0.0662,low
CUST_PREMIUM_001392,Jonah Young,Green,jonah.young3@bluepeak.co,+1 (312) 689-7329,5760,63cab64340,"Chicago, IL",HH_00130,133,4595.73,app,0.655,0.3681,0.7763,0.5917,0.4168,1,3,False,0.054,low
CUST_PREMIUM_001393,Alejandro Reed,Gold,alejandroreed@example.com,+1 (312) 726-5248,2720,1275f4c624,"Chicago, IL",HH_SINGLE_000392,68,21187.0,web,0.7028,0.7203,0.5228,0.723,0.5316,9,20,True,0.3591,medium
CUST_PREMIUM_001394,Aditi Wilson,Gold,wilson.aditi@example.com,+1 (212) 741-3167,7742,e252248591,"New York, NY",HH_SINGLE_000393,12,4959.78,call_center,0.4206,0.4722,0.5535,0.3234,0.3436,6,9,False,0.1084,low
CUST_PREMIUM_001395,Diego Carter,Platinum,carter.diego@harbor.example,+1 (469) 243-1086,1759,c6b3eb138b,"Tokyo, Japan",HH_SINGLE_000394,66,25293.86,app,0.9252,0.5184,0.7163,0.5275,0.5703,10,17,False,0.1763,low
CUST_PREMIUM_001396,Nikhil Moore,Gold,nikhil.moore@vectorlabs.co,+1 (305) 870-9005,7696,6e8576d81d,"Miami, FL",HH_00131,86,16422.39,in_person,0.2999,0.8948,0.3012,0.2584,0.7749,1,1,False,0.0524,low
CUST_PREMIUM_001397,Grace Carter,Platinum,grace.carter@orchardmail.com,+1 (212) 852-6924,0317,8a49056e80,"New York, NY",HH_SINGLE_000396,109,46348.84,app,0.6428,0.732,0.2563,0.6022,0.2279,14,27,False,0.7312,high
CUST_PREMIUM_001398,James Khan,Platinum,j.khan@capital-demo.org,+1 (415) 222-4843,9829,e5ae86f4fd,"San Francisco, CA",HH_SINGLE_000397,52,20184.18,web,0.7223,0.2852,0.816,0.8755,0.7659,4,5,False,0.0304,low
CUST_PREMIUM_001399,Elena Patel,Gold,patel.elena@example.com,+1 (312) 248-2762,2563,02c390dfec,"Chicago, IL",HH_SINGLE_000398,33,2742.07,app,0.432,0.3291,0.1929,0.3655,0.5937,12,25,True,0.825,high
CUST_PREMIUM_001400,Vivian Smith,Gold,vivian.smith@capital-demo.org,+1 (415) 296-0681,7086,c37e732020,"San Francisco, CA",HH_SINGLE_000399,59,27292.18,call_center,0.9276,0.3564,0.4206,0.8638,0.8513,9,18,False,0.3435,medium
CUST_PREMIUM_001401,Hazel Sterling,Green,sterling.hazel@harbor.example,+1 (212) 300-8600,1577,9dd376db18,"New York, NY",HH_00133,72,17729.32,app,0.5738,0.4347,0.579,0.5105,0.4781,4,6,False,0.067,low
CUST_PREMIUM_001402,Adrian Banerjee,Green,a.banerjee@capital-demo.org,+1 (416) 458-6519,7463,2961b99843,"Toronto, Canada",HH_00133,89,33177.53,call_center,0.3713,0.0348,0.3208,0.0026,0.0022,3,4,False,0.0942,low
CUST_PREMIUM_001403,Sophia Kumar,Platinum,sophia.kumar14@vectorlabs.co,+1 (212) 374-4438,8978,4f41593f33,"New York, NY",HH_SINGLE_000402,54,82999.94,web,0.5877,0.5958,0.7876,0.3311,0.5265,1,1,False,0.0345,low
CUST_PREMIUM_001404,Yuki Roy,Green,y.roy@atlasmail.net,+1 (415) 444-2357,9110,2167dcb29c,"San Francisco, CA",HH_SINGLE_000403,43,13593.73,call_center,0.8299,0.3261,0.6927,0.5493,0.6239,1,3,False,0.1196,low
CUST_PREMIUM_001405,Avery Williams,Gold,williams.avery@atlasmail.net,+1 (206) 514-0276,7450,7d29b3f81d,"Seattle, WA",HH_SINGLE_000404,150,48940.71,call_center,0.299,0.8051,0.0752,0.4756,0.646,1,1,False,0.1005,low
CUST_PREMIUM_001406,Rafael Wright,Gold,r.wright@bluepeak.co,+1 (305) 540-8195,2933,874ca6244c,"Miami, FL",HH_SINGLE_000405,48,42699.53,app,0.405,0.5831,0.301,0.6382,0.4382,2,4,False,0.0905,low
CUST_PREMIUM_001407,Nora Rivera,Green,n.rivera@harbor.example,+1 (206) 588-6114,8299,b3544bbfeb,"Seattle, WA",HH_SINGLE_000406,75,9179.93,call_center,0.567,0.3477,0.4138,0.0758,0.293,2,5,False,0.1724,low
CUST_PREMIUM_001408,Arjun Davis,Green,arjundavis@orchardmail.com,+1 (310) 570-4033,0136,1ea1755b7f,"Los Angeles, CA",HH_SINGLE_000407,43,5937.88,app,0.2535,0.871,0.4811,0.5441,0.7818,12,18,True,0.5406,high
CUST_PREMIUM_001409,Lucas Chen,Green,lucas.chen@northstar.org,+1 (404) 684-1952,0200,3b336a84a3,"Atlanta, GA",HH_00136,52,6350.12,app,0.45,0.262,0.1466,0.1652,0.2423,3,4,False,0.1126,low
CUST_PREMIUM_001410,Mia Kumar,Platinum,kumar.mia@capital-demo.org,+1 (617) 710-9871,2353,b1cbc7f7b8,"Boston, MA",HH_00136,99,92696.37,web,0.6502,0.6746,0.6275,0.8207,0.8749,4,6,False,0.0472,low
CUST_PREMIUM_001411,Aarav Campbell,Gold,aarav.campbell22@orchardmail.com,+1 (212) 670-7790,7203,68951f2f4a,"New York, NY",HH_SINGLE_000410,38,4514.09,call_center,0.2199,0.7941,0.303,0.193,0.4706,1,3,False,0.1553,low
CUST_PREMIUM_001412,Amelia Reed,Platinum,reed.amelia@bluepeak.co,+1 (415) 740-5709,4369,56c097673f,"San Francisco, CA",HH_SINGLE_000411,90,18509.96,web,0.6181,0.3516,0.3571,0.5235,0.5518,1,1,False,0.0242,low
CUST_PREMIUM_001413,Emma Diaz,Green,emmadiaz@northstar.org,+1 (305) 799-3628,3117,5f3bfb1e8b,"Miami, FL",HH_SINGLE_000412,36,18065.37,app,0.7471,0.4031,0.4868,0.296,0.3963,5,8,False,0.1751,low
CUST_PREMIUM_001414,Omar Perez,Gold,o.perez@atlasmail.net,+1 (214) 825-1547,6291,795ac9ec23,"Dallas, TX",HH_00137,18,22289.92,call_center,0.811,0.1022,0.6283,0.4509,0.5583,5,6,False,0.0568,low
CUST_PREMIUM_001415,Jasmine Hernandez,Platinum,jasmine.hernandez@vectorlabs.co,+1 (214) 862-9466,9912,0ffd941e0d,"Dallas, TX",HH_SINGLE_000414,34,31369.49,web,0.2658,0.3435,0.5721,0.3171,0.4528,7,8,False,0.0274,low
CUST_PREMIUM_001416,Riya Chen,Green,riya.chen@northstar.org,+1 (415) 888-7385,5362,5903bd870f,"San Francisco, CA",HH_00138,70,5863.82,in_person,0.4624,0.6179,0.0863,0.0638,0.2133,2,3,False,0.0834,low
CUST_PREMIUM_001417,Nikhil Walker,Green,nikhilwalker@atlasmail.net,+1 (212) 892-5304,7630,d7c0b91498,"New York, NY",HH_SINGLE_000416,26,5997.16,app,0.6079,0.0633,0.8781,0.0859,0.4212,5,7,False,0.0363,low
CUST_PREMIUM_001418,Priya Evans,Platinum,priya.evans@orchardmail.com,+1 (214) 273-3223,4655,0c27a74546,"Dallas, TX",HH_SINGLE_000417,58,18504.22,call_center,0.1404,0.2982,0.4096,0.1233,0.7003,4,4,False,0.0279,low
CUST_PREMIUM_001419,Jack Carter,Green,jack.carter30@vectorlabs.co,+1 (312) 288-1142,2561,4a386e7417,"Chicago, IL",HH_SINGLE_000418,99,6189.29,web,0.8184,0.222,0.9471,0.5501,0.5869,5,6,False,0.0338,low
CUST_PREMIUM_001420,Harper Williams,Gold,harper.williams@bluepeak.co,+1 (214) 347-9061,8992,bcafb262a6,"Dallas, TX",HH_SINGLE_000419,135,72636.32,web,0.3296,0.7186,0.5229,0.4292,0.7897,1,2,False,0.1001,low
CUST_PREMIUM_001421,Jasmine Carter,Gold,jasmine.carter32@orchardmail.com,+1 (312) 362-6980,8502,4e5776f25a,"Chicago, IL",HH_SINGLE_000420,57,2911.92,in_person,0.1251,0.5862,0.751,0.2961,0.6732,5,7,False,0.0642,low
CUST_PREMIUM_001422,Sara Adams,Platinum,sara.adams33@bluepeak.co,+1 (206) 443-4899,0468,b389f82b2c,"Seattle, WA",HH_SINGLE_000421,96,143351.65,in_person,0.6882,0.8609,0.1835,0.566,0.8427,1,1,False,0.0311,low
CUST_PREMIUM_001423,Fatima Hall,Platinum,hall.fatima@example.com,+1 (718) 568-2818,9797,82558997a6,"Delhi, India",HH_SINGLE_000422,94,19611.48,app,0.9288,0.0486,0.9082,0.0484,0.174,2,3,False,0.0279,low
CUST_PREMIUM_001424,Ananya Hernandez,Platinum,a.hernandez@atlasmail.net,+1 (206) 517-0737,3669,0097e3f620,"Seattle, WA",HH_SINGLE_000423,40,53660.79,web,0.8609,0.4245,0.7277,0.9579,0.6028,7,8,False,0.013,low
CUST_PREMIUM_001425,Aisha Wright,Platinum,aishawright@vectorlabs.co,+1 (415) 521-8656,7923,c318173198,"San Francisco, CA",HH_SINGLE_000424,30,59010.9,call_center,0.8808,0.8206,0.7032,0.8015,0.9234,6,15,True,0.3615,medium
CUST_PREMIUM_001426,Amelia Morgan,Gold,a.morgan@orchardmail.com,+1 (416) 646-6575,9011,3a92057a37,"Toronto, Canada",HH_SINGLE_000425,41,13074.46,app,0.2856,0.4057,0.6488,0.7207,0.3203,1,2,False,0.0779,low
CUST_PREMIUM_001427,Daniel Kumar,Gold,daniel.kumar38@summitmail.net,+1 (310) 573-4494,6443,070fe047a1,"Los Angeles, CA",HH_SINGLE_000426,116,19461.73,app,0.2064,0.9815,0.376,0.3028,0.6662,10,17,False,0.3653,medium
CUST_PREMIUM_001428,Olivia Williams,Green,olivia.williams@vectorlabs.co,+1 (469) 764-2413,5644,267b361964,"Tokyo, Japan",HH_SINGLE_000427,110,10595.49,call_center,0.5817,0.2339,0.5715,0.4117,0.1908,2,2,False,0.0176,low
CUST_PREMIUM_001429,Samuel Hernandez,Gold,hernandez.samuel@example.com,+1 (312) 658-0332,8308,d95b86f78e,"Chicago, IL",HH_SINGLE_000428,109,12798.65,in_person,0.4809,0.5679,0.3049,0.458,0.1821,7,13,False,0.2287,medium
CUST_PREMIUM_001430,Sophia Roy,Platinum,s.roy@example.com,+1 (305) 728-8251,9655,10be1673a9,"Miami, FL",HH_SINGLE_000429,30,200474.56,web,0.5223,0.4009,0.4919,0.2311,0.2342,3,6,False,0.0745,low
CUST_PREMIUM_001431,Sara Anderson,Green,saraanderson@vectorlabs.co,+1 (646) 820-6170,5467,f7f12c66e4,"London, UK",HH_SINGLE_000430,12,2711.24,web,0.3043,0.5207,0.4383,0.6887,0.3151,1,2,False,0.1062,low
CUST_PREMIUM_001432,Rafael Diaz,Green,rafaeldiaz@bluepeak.co,+1 (404) 835-4089,8670,ede37183b4,"Atlanta, GA",HH_SINGLE_000431,121,10935.75,web,0.7108,0.4384,0.3198,0.6116,0.5292,10,18,False,0.3357,medium
CUST_PREMIUM_001433,Eleanor Anderson,Platinum,eleanor.anderson44@harbor.example,+1 (646) 894-2008,2852,d58fe63ae8,"London, UK",HH_SINGLE_000432,152,21722.79,app,0.4886,0.5984,0.3305,0.1854,0.2149,8,17,False,0.547,high
CUST_PREMIUM_001434,Grace Carter,Green,grace.carter45@capital-demo.org,+1 (416) 242-9927,0115,c638b1f0c7,"Toronto, Canada",HH_SINGLE_000433,114,5098.73,web,0.9427,0.1459,0.2956,0.515,0.6798,14,24,True,0.3295,medium
CUST_PREMIUM_001435,Hannah Banerjee,Gold,hannah.banerjee@atlasmail.net,+1 (650) 290-7846,9630,41711e8195,Singapore,HH_SINGLE_000434,99,21061.25,app,0.9024,0.0539,0.8316,0.6766,0.4304,2,3,False,0.0439,low
CUST_PREMIUM_001436,Andre Vance,Green,andre.vance@orchardmail.com,+1 (305) 250-5765,4183,ebedd80a21,"Miami, FL",HH_SINGLE_000435,95,8004.61,call_center,0.4532,0.8331,0.1394,0.2021,0.1481,5,14,False,0.6267,high
CUST_PREMIUM_001437,Liam Smith,Gold,l.smith@capital-demo.org,+1 (310) 243-3684,2922,9b1c88162f,"Los Angeles, CA",HH_SINGLE_000436,109,8384.47,in_person,0.7354,0.2006,0.7121,0.6407,0.1966,3,7,False,0.0987,low
CUST_PREMIUM_001438,Ibrahim Sato,Platinum,ibrahimsato@atlasmail.net,+1 (212) 269-1603,0991,192fa8a81d,"New York, NY",HH_SINGLE_000437,51,6639.55,app,0.2581,0.4777,0.3063,0.3143,0.4922,6,8,False,0.098,low
CUST_PREMIUM_001439,Aisha Perez,Platinum,aisha.perez50@example.com,+1 (312) 328-9522,9479,1e66991a9e,"Chicago, IL",HH_SINGLE_000438,29,101558.65,app,0.7803,0.5284,0.3384,0.8563,0.7246,12,20,False,0.3148,medium
CUST_PREMIUM_001440,Layla Lee,Gold,lee.layla@vectorlabs.co,+1 (310) 354-7441,0877,2015cb87e1,"Los Angeles, CA",HH_SINGLE_000439,55,14770.82,in_person,0.8829,0.282,0.819,0.6914,0.673,14,22,False,0.2298,medium
CUST_PREMIUM_001441,Harper Young,Centurion Black,harperyoung@bluepeak.co,+1 (206) 446-5360,0544,54c6b6f24c,"Seattle, WA",HH_00146,55,242969.31,call_center,0.2344,0.8681,0.0216,0.314,0.3074,9,18,True,0.4102,medium
CUST_PREMIUM_001442,Isabella Anderson,Centurion Black,i.anderson@capital-demo.org,+1 (212) 417-3279,7226,520ab75580,"New York, NY",HH_SINGLE_000441,84,271416.65,in_person,0.5709,0.6127,0.0224,0.8938,0.4036,6,13,False,0.266,medium
CUST_PREMIUM_001443,Kabir Moore,Green,kabir.moore@capital-demo.org,+1 (212) 454-1198,9620,f95a03e182,"New York, NY",HH_SINGLE_000442,56,6723.67,app,0.1209,0.8059,0.3327,0.5611,0.767,3,4,False,0.1401,low
CUST_PREMIUM_001444,Sophia Carter,Platinum,carter.sophia@orchardmail.com,+1 (214) 535-9117,3738,6bd685df41,"Dallas, TX",HH_SINGLE_000443,25,40965.06,app,0.5136,0.5669,0.5603,0.5966,0.4979,8,17,False,0.3449,medium
CUST_PREMIUM_001445,Chloe Evans,Platinum,chloe.evans@atlasmail.net,+1 (212) 528-7036,9801,e1da85c2ba,"New York, NY",HH_SINGLE_000444,25,15916.96,web,0.4429,0.5037,0.5119,0.3092,0.3829,3,5,False,0.1643,low
CUST_PREMIUM_001446,Miguel Roberts,Gold,miguelroberts@summitmail.net,+1 (312) 587-4955,9763,4e2035d4ce,"Chicago, IL",HH_SINGLE_000445,97,21707.92,call_center,0.9037,0.9684,0.0981,0.9612,0.2301,5,11,False,0.3838,medium
CUST_PREMIUM_001447,Naomi Martinez,Gold,n.martinez@example.com,+1 (312) 624-2874,9595,250b1c1227,"Chicago, IL",HH_SINGLE_000446,55,13088.72,web,0.5785,0.7469,0.1389,0.5826,0.7878,7,11,False,0.192,low
CUST_PREMIUM_001448,Liam Kim,Gold,l.kim@vectorlabs.co,+1 (310) 650-0793,3061,90ce63f983,"Los Angeles, CA",HH_SINGLE_000447,145,33612.49,in_person,0.7106,0.2002,0.795,0.7712,0.4883,1,1,False,0.0235,low
CUST_PREMIUM_001449,Chloe Campbell,Green,chloe.campbell@capital-demo.org,+1 (310) 687-8712,0028,92844240b6,"Los Angeles, CA",HH_SINGLE_000448,15,6158.61,app,0.2097,0.7905,0.0906,0.1652,0.503,5,7,True,0.1836,low
CUST_PREMIUM_001450,James Ahmed,Centurion Black,james.ahmed61@capital-demo.org,+1 (212) 713-6631,5006,a6e5c297c0,"New York, NY",HH_SINGLE_000449,124,90304.89,call_center,0.7445,0.1701,0.8707,0.7342,0.6904,7,7,False,0.0149,low
CUST_PREMIUM_001451,Ananya Hernandez,Gold,ananya.hernandez@bluepeak.co,+1 (310) 761-4550,9434,05b220d2fb,"Los Angeles, CA",HH_00150,83,19525.82,call_center,0.0854,0.1197,0.8799,0.2922,0.0987,5,6,False,0.0312,low
CUST_PREMIUM_001452,Sara Carter,Gold,s.carter@summitmail.net,+1 (718) 241-2469,4344,4fe0d99f76,"Delhi, India",HH_SINGLE_000451,15,16208.16,in_person,0.4371,0.5607,0.5841,0.5147,0.3932,4,6,False,0.0533,low
CUST_PREMIUM_001453,Noah Johnson,Platinum,n.johnson@harbor.example,+1 (312) 846-0388,7603,37a96811bb,"Chicago, IL",HH_SINGLE_000452,62,106327.91,app,0.7018,0.6398,0.4414,0.5206,0.4013,9,10,False,0.0537,low
CUST_PREMIUM_001454,Elias Williams,Gold,e.williams@summitmail.net,+1 (415) 894-8307,8756,a8c5eb95c6,"San Francisco, CA",HH_SINGLE_000453,11,6982.44,in_person,0.5082,0.3592,0.6662,0.6166,0.5932,2,3,False,0.1106,low
CUST_PREMIUM_001455,Dev Johnson,Gold,dev.johnson@northstar.org,+1 (312) 220-6226,0705,ed374f932b,"Chicago, IL",HH_SINGLE_000454,57,9616.65,call_center,0.0133,0.4232,0.5164,0.1935,0.2326,3,3,False,0.0289,low
CUST_PREMIUM_001456,Samuel Wang,Gold,wang.samuel@orchardmail.com,+1 (415) 268-4145,0109,08ad867403,"San Francisco, CA",HH_00151,92,35051.9,web,0.3641,0.8775,0.0883,0.9295,0.8981,10,15,False,0.2953,medium
CUST_PREMIUM_001457,Amara Khan,Platinum,a.khan@vectorlabs.co,+1 (305) 327-2064,9427,30adce7d5b,"Miami, FL",HH_SINGLE_000456,41,111934.99,call_center,0.9246,0.5377,0.0158,0.5729,0.064,1,2,False,0.1301,low
CUST_PREMIUM_001458,Omar Ito,Green,omar.ito69@northstar.org,+1 (617) 386-9983,2493,81bbd5dc3f,"Boston, MA",HH_SINGLE_000457,111,16809.67,call_center,0.3476,0.3781,0.7929,0.3277,0.4751,2,3,False,0.0444,low
CUST_PREMIUM_001459,Harper Nakamura,Gold,nakamura.harper@orchardmail.com,+1 (312) 368-7902,4917,230334a0a8,"Chicago, IL",HH_SINGLE_000458,59,26735.82,in_person,0.9445,0.2667,0.5342,0.6719,0.6733,14,22,True,0.4477,medium
CUST_PREMIUM_001460,Gabriel Martinez,Gold,gabriel.martinez71@atlasmail.net,+1 (212) 383-5821,0159,4ed1247023,"New York, NY",HH_SINGLE_000459,70,6041.26,call_center,0.4577,0.4239,0.8412,0.4861,0.7295,4,6,False,0.0477,low
CUST_PREMIUM_001461,Noah Harris,Gold,noah.harris72@summitmail.net,+1 (310) 431-3740,7936,1912e7d8ca,"Los Angeles, CA",HH_SINGLE_000460,10,22428.04,app,0.151,0.7236,0.3907,0.249,0.3843,8,13,False,0.3612,medium
CUST_PREMIUM_001462,Dev Robinson,Gold,devrobinson@northstar.org,+1 (214) 501-1659,1129,bf3c47b596,"Dallas, TX",HH_SINGLE_000461,55,12464.4,call_center,0.2308,0.574,0.4235,0.2761,0.3757,1,1,False,0.0569,low
CUST_PREMIUM_001463,Amara Anderson,Green,amaraanderson@example.com,+1 (202) 593-9578,1215,73e63933a6,"Washington, DC",HH_SINGLE_000462,43,9176.96,in_person,0.3743,0.3398,0.9217,0.3785,0.2588,7,13,False,0.1948,low
CUST_PREMIUM_001464,Noah Sterling,Platinum,noahsterling@northstar.org,+1 (646) 641-7497,4930,0328684833,"London, UK",HH_SINGLE_000463,86,62486.23,in_person,0.4615,0.4571,0.7349,0.3019,0.508,14,21,False,0.2235,medium
CUST_PREMIUM_001465,Ibrahim Nguyen,Platinum,ibrahim.nguyen76@orchardmail.com,+1 (312) 590-5416,3449,004e18859e,"Chicago, IL",HH_SINGLE_000464,47,93601.0,app,0.5991,0.6366,0.5649,0.7236,0.4366,3,4,False,0.0776,low
CUST_PREMIUM_001466,Elena Sterling,Gold,elena.sterling77@capital-demo.org,+1 (404) 693-3335,1338,35ab87e848,"Atlanta, GA",HH_SINGLE_000465,32,17130.45,app,0.6483,0.0473,0.2113,0.1218,0.0648,8,19,True,0.5968,high
