id,type,val,owner_cust_id
dev_be862e3cec,device_id,dev_be862e3cec,CUST_PREMIUM_001200
CUST_PREMIUM_001201,cust_id,CUST_PREMIUM_001201,CUST_PREMIUM_001201
bennett.aisha@orchardmail.com,email,bennett.aisha@orchardmail.com,CUST_PREMIUM_001201
+1 (206) 666-4800,phone,+1 (206) 666-4800,CUST_PREMIUM_001201
3037,card_last4,Card *3037,CUST_PREMIUM_001201
ck_dc9d3782b6,cookie,ck_dc9d3782b6,CUST_PREMIUM_001201
dev_d603942514,device_id,dev_d603942514,CUST_PREMIUM_001201
CUST_PREMIUM_001202,cust_id,CUST_PREMIUM_001202,CUST_PREMIUM_001202
harper.kumar7@bluepeak.co,email,harper.kumar7@bluepeak.co,CUST_PREMIUM_001202
+1 (646) 747-2719,phone,+1 (646) 747-2719,CUST_PREMIUM_001202
8188,card_last4,Card *8188,CUST_PREMIUM_001202
ck_ac43fa2e34,cookie,ck_ac43fa2e34,CUST_PREMIUM_001202
dev_2e28a48ef8,device_id,dev_2e28a48ef8,CUST_PREMIUM_001202
CUST_PREMIUM_001203,cust_id,CUST_PREMIUM_001203,CUST_PREMIUM_001203
naomi.khan8@bluepeak.co,email,naomi.khan8@bluepeak.co,CUST_PREMIUM_001203
+1 (310) 685-0638,phone,+1 (310) 685-0638,CUST_PREMIUM_001203
8728,card_last4,Card *8728,CUST_PREMIUM_001203
ck_1dfe1c26fa,cookie,ck_1dfe1c26fa,CUST_PREMIUM_001203
dev_aac8af498f,device_id,dev_aac8af498f,CUST_PREMIUM_001203
CUST_PREMIUM_001204,cust_id,CUST_PREMIUM_001204,CUST_PREMIUM_001204
adriankhan@vectorlabs.co,email,adriankhan@vectorlabs.co,CUST_PREMIUM_001204
+1 (646) 821-8557,phone,+1 (646) 821-8557,CUST_PREMIUM_001204
5552,card_last4,Card *5552,CUST_PREMIUM_001204
ck_388df22394,cookie,ck_388df22394,CUST_PREMIUM_001204
ck_bb05af127d,cookie,ck_bb05af127d,CUST_PREMIUM_001204
dev_8a2b9ca509,device_id,dev_8a2b9ca509,CUST_PREMIUM_001204
CUST_PREMIUM_001205,cust_id,CUST_PREMIUM_001205,CUST_PREMIUM_001205
zoe.morris@bluepeak.co,email,zoe.morris@bluepeak.co,CUST_PREMIUM_001205
+1 (312) 770-6476,phone,+1 (312) 770-6476,CUST_PREMIUM_001205
8270,card_last4,Card *8270,CUST_PREMIUM_001205
ck_d581f73ee8,cookie,ck_d581f73ee8,CUST_PREMIUM_001205
ck_d11fffc0a6,cookie,ck_d11fffc0a6,CUST_PREMIUM_001205
dev_6c2d965025,device_id,dev_6c2d965025,CUST_PREMIUM_001205
dev_264b6522ba,device_id,dev_264b6522ba,CUST_PREMIUM_001205
CUST_PREMIUM_001206,cust_id,CUST_PREMIUM_001206,CUST_PREMIUM_001206
zara.evans11@summitmail.net,email,zara.evans11@summitmail.net,CUST_PREMIUM_001206
+1 (646) 895-4395,phone,+1 (646) 895-4395,CUST_PREMIUM_001206
1051,card_last4,Card *1051,CUST_PREMIUM_001206
ck_ba84650e07,cookie,ck_ba84650e07,CUST_PREMIUM_001206
ck_0a0b70261d,cookie,ck_0a0b70261d,CUST_PREMIUM_001206
ck_83979457a3,cookie,ck_83979457a3,CUST_PREMIUM_001206
dev_2bf03676a7,device_id,dev_2bf03676a7,CUST_PREMIUM_001206
CUST_PREMIUM_001207,cust_id,CUST_PREMIUM_001207,CUST_PREMIUM_001207
aditi.ramirez12@harbor.example,email,aditi.ramirez12@harbor.example,CUST_PREMIUM_001207
+1 (617) 899-2314,phone,+1 (617) 899-2314,CUST_PREMIUM_001207
7134,card_last4,Card *7134,CUST_PREMIUM_001207
ck_95a3a9788a,cookie,ck_95a3a9788a,CUST_PREMIUM_001207
ck_52d330ffee,cookie,ck_52d330ffee,CUST_PREMIUM_001207
dev_f67c15837f,device_id,dev_f67c15837f,CUST_PREMIUM_001207
dev_shared_916943307,device_id,dev_shared_916943307,CUST_PREMIUM_001207
CUST_PREMIUM_001208,cust_id,CUST_PREMIUM_001208,CUST_PREMIUM_001208
zararobinson@example.com,email,zararobinson@example.com,CUST_PREMIUM_001208
+1 (404) 247-0233,phone,+1 (404) 247-0233,CUST_PREMIUM_001208
4037,card_last4,Card *4037,CUST_PREMIUM_001208
ck_b6290e3668,cookie,ck_b6290e3668,CUST_PREMIUM_001208
dev_d7775d70fe,device_id,dev_d7775d70fe,CUST_PREMIUM_001208
CUST_PREMIUM_001209,cust_id,CUST_PREMIUM_001209,CUST_PREMIUM_001209
diego.singh14@bluepeak.co,email,diego.singh14@bluepeak.co,CUST_PREMIUM_001209
+1 (416) 317-8152,phone,+1 (416) 317-8152,CUST_PREMIUM_001209
8291,card_last4,Card *8291,CUST_PREMIUM_001209
ck_223fb16ae2,cookie,ck_223fb16ae2,CUST_PREMIUM_001209
dev_7dcce4e1ee,device_id,dev_7dcce4e1ee,CUST_PREMIUM_001209
CUST_PREMIUM_001210,cust_id,CUST_PREMIUM_001210,CUST_PREMIUM_001210
kai.gupta15@summitmail.net,email,kai.gupta15@summitmail.net,CUST_PREMIUM_001210
+1 (312) 255-6071,phone,+1 (312) 255-6071,CUST_PREMIUM_001210
1762,card_last4,Card *1762,CUST_PREMIUM_001210
ck_217e75cd12,cookie,ck_217e75cd12,CUST_PREMIUM_001210
ck_e6a5361e8e,cookie,ck_e6a5361e8e,CUST_PREMIUM_001210
dev_2466b5c714,device_id,dev_2466b5c714,CUST_PREMIUM_001210
CUST_PREMIUM_001211,cust_id,CUST_PREMIUM_001211,CUST_PREMIUM_001211
jonah.nakamura@summitmail.net,email,jonah.nakamura@summitmail.net,CUST_PREMIUM_001211
+1 (305) 325-3990,phone,+1 (305) 325-3990,CUST_PREMIUM_001211
4429,card_last4,Card *4429,CUST_PREMIUM_001211
ck_63d1391aa8,cookie,ck_63d1391aa8,CUST_PREMIUM_001211
ck_f79309c83b,cookie,ck_f79309c83b,CUST_PREMIUM_001211
dev_156591e95f,device_id,dev_156591e95f,CUST_PREMIUM_001211
dev_cb04f20630,device_id,dev_cb04f20630,CUST_PREMIUM_001211
CUST_PREMIUM_001212,cust_id,CUST_PREMIUM_001212,CUST_PREMIUM_001212
shah.rafael@atlasmail.net,email,shah.rafael@atlasmail.net,CUST_PREMIUM_001212
+1 (312) 329-1909,phone,+1 (312) 329-1909,CUST_PREMIUM_001212
4429,card_last4,Card *4429,CUST_PREMIUM_001212
ck_59dcad4f36,cookie,ck_59dcad4f36,CUST_PREMIUM_001212
dev_e5a7a84791,device_id,dev_e5a7a84791,CUST_PREMIUM_001212
dev_shared_50cf8b2b8,device_id,dev_shared_50cf8b2b8,CUST_PREMIUM_001212
CUST_PREMIUM_001213,cust_id,CUST_PREMIUM_001213,CUST_PREMIUM_001213
kabir.white18@example.com,email,kabir.white18@example.com,CUST_PREMIUM_001213
+1 (469) 509-9828,phone,+1 (469) 509-9828,CUST_PREMIUM_001213
7770,card_last4,Card *7770,CUST_PREMIUM_001213
ck_3fbacc954c,cookie,ck_3fbacc954c,CUST_PREMIUM_001213
dev_c26f332c15,device_id,dev_c26f332c15,CUST_PREMIUM_001213
CUST_PREMIUM_001214,cust_id,CUST_PREMIUM_001214,CUST_PREMIUM_001214
diaz.maya@capital-demo.org,email,diaz.maya@capital-demo.org,CUST_PREMIUM_001214
+1 (310) 392-7747,phone,+1 (310) 392-7747,CUST_PREMIUM_001214
9444,card_last4,Card *9444,CUST_PREMIUM_001214
ck_53a2b27926,cookie,ck_53a2b27926,CUST_PREMIUM_001214
ck_d92b2aab11,cookie,ck_d92b2aab11,CUST_PREMIUM_001214
ck_20bbb0a66f,cookie,ck_20bbb0a66f,CUST_PREMIUM_001214
dev_f8d6963ac0,device_id,dev_f8d6963ac0,CUST_PREMIUM_001214
CUST_PREMIUM_001215,cust_id,CUST_PREMIUM_001215,CUST_PREMIUM_001215
omarwang@northstar.org,email,omarwang@northstar.org,CUST_PREMIUM_001215
+1 (312) 440-5666,phone,+1 (312) 440-5666,CUST_PREMIUM_001215
4497,card_last4,Card *4497,CUST_PREMIUM_001215
ck_d9b8382c35,cookie,ck_d9b8382c35,CUST_PREMIUM_001215
ck_69dac196f1,cookie,ck_69dac196f1,CUST_PREMIUM_001215
dev_0aab6de600,device_id,dev_0aab6de600,CUST_PREMIUM_001215
CUST_PREMIUM_001216,cust_id,CUST_PREMIUM_001216,CUST_PREMIUM_001216
ibrahimnakamura@summitmail.net,email,ibrahimnakamura@summitmail.net,CUST_PREMIUM_001216
+1 (416) 576-3585,phone,+1 (416) 576-3585,CUST_PREMIUM_001216
9749,card_last4,Card *9749,CUST_PREMIUM_001216
ck_f3d1bd35c1,cookie,ck_f3d1bd35c1,CUST_PREMIUM_001216
ck_19617433dc,cookie,ck_19617433dc,CUST_PREMIUM_001216
ck_dafa6b3414,cookie,ck_dafa6b3414,CUST_PREMIUM_001216
ck_635ed3fb45,cookie,ck_635ed3fb45,CUST_PREMIUM_001216
dev_8c0dc3691a,device_id,dev_8c0dc3691a,CUST_PREMIUM_001216
dev_shared_ff8b83977,device_id,dev_shared_ff8b83977,CUST_PREMIUM_001216
CUST_PREMIUM_001217,cust_id,CUST_PREMIUM_001217,CUST_PREMIUM_001217
liam.evans@northstar.org,email,liam.evans@northstar.org,CUST_PREMIUM_001217
+1 (718) 646-1504,phone,+1 (718) 646-1504,CUST_PREMIUM_001217
3542,card_last4,Card *3542,CUST_PREMIUM_001217
ck_2c08122119,cookie,ck_2c08122119,CUST_PREMIUM_001217
dev_d2984b88cb,device_id,dev_d2984b88cb,CUST_PREMIUM_001217
CUST_PREMIUM_001218,cust_id,CUST_PREMIUM_001218,CUST_PREMIUM_001218
dev.young@bluepeak.co,email,dev.young@bluepeak.co,CUST_PREMIUM_001218
+1 (212) 529-9423,phone,+1 (212) 529-9423,CUST_PREMIUM_001218
8650,card_last4,Card *8650,CUST_PREMIUM_001218
ck_fde0b9e306,cookie,ck_fde0b9e306,CUST_PREMIUM_001218
dev_e784a76c00,device_id,dev_e784a76c00,CUST_PREMIUM_001218
CUST_PREMIUM_001219,cust_id,CUST_PREMIUM_001219,CUST_PREMIUM_001219
g.martin@summitmail.net,email,g.martin@summitmail.net,CUST_PREMIUM_001219
+1 (469) 731-7342,phone,+1 (469) 731-7342,CUST_PREMIUM_001219
0124,card_last4,Card *0124,CUST_PREMIUM_001219
ck_ffe5c3aeff,cookie,ck_ffe5c3aeff,CUST_PREMIUM_001219
ck_e130588ec8,cookie,ck_e130588ec8,CUST_PREMIUM_001219
ck_87dd6d6228,cookie,ck_87dd6d6228,CUST_PREMIUM_001219
ck_edea6af5a1,cookie,ck_edea6af5a1,CUST_PREMIUM_001219
dev_f22c2eb10b,device_id,dev_f22c2eb10b,CUST_PREMIUM_001219
CUST_PREMIUM_001220,cust_id,CUST_PREMIUM_001220,CUST_PREMIUM_001220
elias.wilson25@harbor.example,email,elias.wilson25@harbor.example,CUST_PREMIUM_001220
+1 (416) 724-5261,phone,+1 (416) 724-5261,CUST_PREMIUM_001220
7109,card_last4,Card *7109,CUST_PREMIUM_001220
ck_e8feae4dff,cookie,ck_e8feae4dff,CUST_PREMIUM_001220
dev_b7ca2ad7f5,device_id,dev_b7ca2ad7f5,CUST_PREMIUM_001220
dev_6c2bc9b4aa,device_id,dev_6c2bc9b4aa,CUST_PREMIUM_001220
CUST_PREMIUM_001221,cust_id,CUST_PREMIUM_001221,CUST_PREMIUM_001221
andrewilliams@example.com,email,andrewilliams@example.com,CUST_PREMIUM_001221
+1 (617) 717-3180,phone,+1 (617) 717-3180,CUST_PREMIUM_001221
1697,card_last4,Card *1697,CUST_PREMIUM_001221
ck_372f91c31c,cookie,ck_372f91c31c,CUST_PREMIUM_001221
dev_e9097fee86,device_id,dev_e9097fee86,CUST_PREMIUM_001221
CUST_PREMIUM_001222,cust_id,CUST_PREMIUM_001222,CUST_PREMIUM_001222
z.martin@northstar.org,email,z.martin@northstar.org,CUST_PREMIUM_001222
+1 (202) 776-1099,phone,+1 (202) 776-1099,CUST_PREMIUM_001222
1949,card_last4,Card *1949,CUST_PREMIUM_001222
ck_7f476f3d72,cookie,ck_7f476f3d72,CUST_PREMIUM_001222
ck_daeeb91710,cookie,ck_daeeb91710,CUST_PREMIUM_001222
dev_a9f4efcdb6,device_id,dev_a9f4efcdb6,CUST_PREMIUM_001222
CUST_PREMIUM_001223,cust_id,CUST_PREMIUM_001223,CUST_PREMIUM_001223
zara.ito28@bluepeak.co,email,zara.ito28@bluepeak.co,CUST_PREMIUM_001223
+1 (212) 714-9018,phone,+1 (212) 714-9018,CUST_PREMIUM_001223
2193,card_last4,Card *2193,CUST_PREMIUM_001223
ck_65439d1e46,cookie,ck_65439d1e46,CUST_PREMIUM_001223
dev_8254e4c871,device_id,dev_8254e4c871,CUST_PREMIUM_001223
CUST_PREMIUM_001224,cust_id,CUST_PREMIUM_001224,CUST_PREMIUM_001224
kai.brown29@atlasmail.net,email,kai.brown29@atlasmail.net,CUST_PREMIUM_001224
+1 (212) 751-6937,phone,+1 (212) 751-6937,CUST_PREMIUM_001224
8935,card_last4,Card *8935,CUST_PREMIUM_001224
ck_efafd8f8fb,cookie,ck_efafd8f8fb,CUST_PREMIUM_001224
ck_151978dc65,cookie,ck_151978dc65,CUST_PREMIUM_001224
dev_465a2025a6,device_id,dev_465a2025a6,CUST_PREMIUM_001224
dev_shared_ae8cf1038,device_id,dev_shared_ae8cf1038,CUST_PREMIUM_001224
CUST_PREMIUM_001225,cust_id,CUST_PREMIUM_001225,CUST_PREMIUM_001225
turner.elias@example.com,email,turner.elias@example.com,CUST_PREMIUM_001225
+1 (206) 854-4856,phone,+1 (206) 854-4856,CUST_PREMIUM_001225
0853,card_last4,Card *0853,CUST_PREMIUM_001225
ck_862427c8ff,cookie,ck_862427c8ff,CUST_PREMIUM_001225
dev_e7ca4b64ac,device_id,dev_e7ca4b64ac,CUST_PREMIUM_001225
dev_shared_caed0e8e0,device_id,dev_shared_caed0e8e0,CUST_PREMIUM_001225
CUST_PREMIUM_001226,cust_id,CUST_PREMIUM_001226,CUST_PREMIUM_001226
hannah.lee31@bluepeak.co,email,hannah.lee31@bluepeak.co,CUST_PREMIUM_001226
+1 (416) 246-2775,phone,+1 (416) 246-2775,CUST_PREMIUM_001226
7154,card_last4,Card *7154,CUST_PREMIUM_001226
ck_bde82c6907,cookie,ck_bde82c6907,CUST_PREMIUM_001226
dev_5d0b7bc54e,device_id,dev_5d0b7bc54e,CUST_PREMIUM_001226
CUST_PREMIUM_001227,cust_id,CUST_PREMIUM_001227,CUST_PREMIUM_001227
eliasyoung@capital-demo.org,email,eliasyoung@capital-demo.org,CUST_PREMIUM_001227
+1 (212) 862-0694,phone,+1 (212) 862-0694,CUST_PREMIUM_001227
9646,card_last4,Card *9646,CUST_PREMIUM_001227
ck_1992458180,cookie,ck_1992458180,CUST_PREMIUM_001227
dev_71d1d6f711,device_id,dev_71d1d6f711,CUST_PREMIUM_001227
dev_13b8c31fb0,device_id,dev_13b8c31fb0,CUST_PREMIUM_001227
CUST_PREMIUM_001228,cust_id,CUST_PREMIUM_001228,CUST_PREMIUM_001228
f.young@northstar.org,email,f.young@northstar.org,CUST_PREMIUM_001228
+1 (404) 287-8613,phone,+1 (404) 287-8613,CUST_PREMIUM_001228
4213,card_last4,Card *4213,CUST_PREMIUM_001228
ck_68667aa89a,cookie,ck_68667aa89a,CUST_PREMIUM_001228
dev_9d89a8a603,device_id,dev_9d89a8a603,CUST_PREMIUM_001228
CUST_PREMIUM_001229,cust_id,CUST_PREMIUM_001229,CUST_PREMIUM_001229
e.ito@bluepeak.co,email,e.ito@bluepeak.co,CUST_PREMIUM_001229
+1 (202) 335-6532,phone,+1 (202) 335-6532,CUST_PREMIUM_001229
1731,card_last4,Card *1731,CUST_PREMIUM_001229
ck_91a8217460,cookie,ck_91a8217460,CUST_PREMIUM_001229
dev_692a82df44,device_id,dev_692a82df44,CUST_PREMIUM_001229
CUST_PREMIUM_001230,cust_id,CUST_PREMIUM_001230,CUST_PREMIUM_001230
meerawilliams@atlasmail.net,email,meerawilliams@atlasmail.net,CUST_PREMIUM_001230
+1 (212) 273-4451,phone,+1 (212) 273-4451,CUST_PREMIUM_001230
3710,card_last4,Card *3710,CUST_PREMIUM_001230
ck_0107b93992,cookie,ck_0107b93992,CUST_PREMIUM_001230
ck_59028a0242,cookie,ck_59028a0242,CUST_PREMIUM_001230
dev_f78b2e09a1,device_id,dev_f78b2e09a1,CUST_PREMIUM_001230
dev_87a8eaa8a4,device_id,dev_87a8eaa8a4,CUST_PREMIUM_001230
CUST_PREMIUM_001231,cust_id,CUST_PREMIUM_001231,CUST_PREMIUM_001231
a.carter@capital-demo.org,email,a.carter@capital-demo.org,CUST_PREMIUM_001231
+1 (212) 310-2370,phone,+1 (212) 310-2370,CUST_PREMIUM_001231
5654,card_last4,Card *5654,CUST_PREMIUM_001231
ck_cba1bf78c4,cookie,ck_cba1bf78c4,CUST_PREMIUM_001231
dev_5b7bb3fc76,device_id,dev_5b7bb3fc76,CUST_PREMIUM_001231
CUST_PREMIUM_001232,cust_id,CUST_PREMIUM_001232,CUST_PREMIUM_001232
victoriaclark@example.com,email,victoriaclark@example.com,CUST_PREMIUM_001232
+1 (917) 490-0289,phone,+1 (917) 490-0289,CUST_PREMIUM_001232
9174,card_last4,Card *9174,CUST_PREMIUM_001232
ck_41ac75de5a,cookie,ck_41ac75de5a,CUST_PREMIUM_001232
dev_606e3514f9,device_id,dev_606e3514f9,CUST_PREMIUM_001232
CUST_PREMIUM_001233,cust_id,CUST_PREMIUM_001233,CUST_PREMIUM_001233
akiraevans@atlasmail.net,email,akiraevans@atlasmail.net,CUST_PREMIUM_001233
+1 (310) 395-8208,phone,+1 (310) 395-8208,CUST_PREMIUM_001233
4498,card_last4,Card *4498,CUST_PREMIUM_001233
ck_4e70d30d6b,cookie,ck_4e70d30d6b,CUST_PREMIUM_001233
dev_ee22176a99,device_id,dev_ee22176a99,CUST_PREMIUM_001233
CUST_PREMIUM_001234,cust_id,CUST_PREMIUM_001234,CUST_PREMIUM_001234
camila.davis39@capital-demo.org,email,camila.davis39@capital-demo.org,CUST_PREMIUM_001234
+1 (214) 465-6127,phone,+1 (214) 465-6127,CUST_PREMIUM_001234
5601,card_last4,Card *5601,CUST_PREMIUM_001234
ck_c6ce13a855,cookie,ck_c6ce13a855,CUST_PREMIUM_001234
ck_e06a5c4bd1,cookie,ck_e06a5c4bd1,CUST_PREMIUM_001234
dev_796b2deb6c,device_id,dev_796b2deb6c,CUST_PREMIUM_001234
CUST_PREMIUM_001235,cust_id,CUST_PREMIUM_001235,CUST_PREMIUM_001235
maya.kumar40@vectorlabs.co,email,maya.kumar40@vectorlabs.co,CUST_PREMIUM_001235
+1 (650) 590-4046,phone,+1 (650) 590-4046,CUST_PREMIUM_001235
2158,card_last4,Card *2158,CUST_PREMIUM_001235
ck_58648013c4,cookie,ck_58648013c4,CUST_PREMIUM_001235
ck_61f40af438,cookie,ck_61f40af438,CUST_PREMIUM_001235
dev_cec671f4f2,device_id,dev_cec671f4f2,CUST_PREMIUM_001235
CUST_PREMIUM_001236,cust_id,CUST_PREMIUM_001236,CUST_PREMIUM_001236
hannah.khan41@northstar.org,email,hannah.khan41@northstar.org,CUST_PREMIUM_001236
+1 (404) 583-1965,phone,+1 (404) 583-1965,CUST_PREMIUM_001236
2065,card_last4,Card *2065,CUST_PREMIUM_001236
ck_502dec32e8,cookie,ck_502dec32e8,CUST_PREMIUM_001236
dev_d8606254dc,device_id,dev_d8606254dc,CUST_PREMIUM_001236
CUST_PREMIUM_001237,cust_id,CUST_PREMIUM_001237,CUST_PREMIUM_001237
noradiaz@example.com,email,noradiaz@example.com,CUST_PREMIUM_001237
+1 (415) 565-9884,phone,+1 (415) 565-9884,CUST_PREMIUM_001237
5327,card_last4,Card *5327,CUST_PREMIUM_001237
ck_06f191b674,cookie,ck_06f191b674,CUST_PREMIUM_001237
dev_7b1ff996ae,device_id,dev_7b1ff996ae,CUST_PREMIUM_001237
CUST_PREMIUM_001238,cust_id,CUST_PREMIUM_001238,CUST_PREMIUM_001238
adrian.robinson@vectorlabs.co,email,adrian.robinson@vectorlabs.co,CUST_PREMIUM_001238
+1 (917) 712-7803,phone,+1 (917) 712-7803,CUST_PREMIUM_001238
3452,card_last4,Card *3452,CUST_PREMIUM_001238
ck_ba63c3b2b4,cookie,ck_ba63c3b2b4,CUST_PREMIUM_001238
ck_fce978b162,cookie,ck_fce978b162,CUST_PREMIUM_001238
dev_bfd416fee5,device_id,dev_bfd416fee5,CUST_PREMIUM_001238
dev_b2e3defcfb,device_id,dev_b2e3defcfb,CUST_PREMIUM_001238
CUST_PREMIUM_001239,cust_id,CUST_PREMIUM_001239,CUST_PREMIUM_001239
hiro.smith@capital-demo.org,email,hiro.smith@capital-demo.org,CUST_PREMIUM_001239
+1 (202) 705-5722,phone,+1 (202) 705-5722,CUST_PREMIUM_001239
1324,card_last4,Card *1324,CUST_PREMIUM_001239
ck_468e29121d,cookie,ck_468e29121d,CUST_PREMIUM_001239
dev_a1f568e1e7,device_id,dev_a1f568e1e7,CUST_PREMIUM_001239
CUST_PREMIUM_001240,cust_id,CUST_PREMIUM_001240,CUST_PREMIUM_001240
amelia.chen45@atlasmail.net,email,amelia.chen45@atlasmail.net,CUST_PREMIUM_001240
+1 (415) 676-3641,phone,+1 (415) 676-3641,CUST_PREMIUM_001240
4307,card_last4,Card *4307,CUST_PREMIUM_001240
ck_6d29ae3c83,cookie,ck_6d29ae3c83,CUST_PREMIUM_001240
dev_1a072f09d0,device_id,dev_1a072f09d0,CUST_PREMIUM_001240
CUST_PREMIUM_001241,cust_id,CUST_PREMIUM_001241,CUST_PREMIUM_001241
m.martinez@northstar.org,email,m.martinez@northstar.org,CUST_PREMIUM_001241
+1 (469) 845-1560,phone,+1 (469) 845-1560,CUST_PREMIUM_001241
7588,card_last4,Card *7588,CUST_PREMIUM_001241
ck_0406b53616,cookie,ck_0406b53616,CUST_PREMIUM_001241
ck_b3833e1112,cookie,ck_b3833e1112,CUST_PREMIUM_001241
dev_690b5478a8,device_id,dev_690b5478a8,CUST_PREMIUM_001241
dev_8300ac51f2,device_id,dev_8300ac51f2,CUST_PREMIUM_001241
CUST_PREMIUM_001242,cust_id,CUST_PREMIUM_001242,CUST_PREMIUM_001242
sarahall@harbor.example,email,sarahall@harbor.example,CUST_PREMIUM_001242
+1 (404) 805-9479,phone,+1 (404) 805-9479,CUST_PREMIUM_001242
9772,card_last4,Card *9772,CUST_PREMIUM_001242
ck_db3a2fa0b8,cookie,ck_db3a2fa0b8,CUST_PREMIUM_001242
dev_4a01655a74,device_id,dev_4a01655a74,CUST_PREMIUM_001242
CUST_PREMIUM_001243,cust_id,CUST_PREMIUM_001243,CUST_PREMIUM_001243
clark.jonah@vectorlabs.co,email,clark.jonah@vectorlabs.co,CUST_PREMIUM_001243
+1 (415) 787-7398,phone,+1 (415) 787-7398,CUST_PREMIUM_001243
9985,card_last4,Card *9985,CUST_PREMIUM_001243
ck_ebc23089d9,cookie,ck_ebc23089d9,CUST_PREMIUM_001243
dev_233a88353a,device_id,dev_233a88353a,CUST_PREMIUM_001243
dev_shared_848c1f350,device_id,dev_shared_848c1f350,CUST_PREMIUM_001243
CUST_PREMIUM_001244,cust_id,CUST_PREMIUM_001244,CUST_PREMIUM_001244
harper.smith49@vectorlabs.co,email,harper.smith49@vectorlabs.co,CUST_PREMIUM_001244
+1 (917) 234-5317,phone,+1 (917) 234-5317,CUST_PREMIUM_001244
7704,card_last4,Card *7704,CUST_PREMIUM_001244
ck_e1027aa48a,cookie,ck_e1027aa48a,CUST_PREMIUM_001244
dev_ba58436fda,device_id,dev_ba58436fda,CUST_PREMIUM_001244
dev_shared_867cb659c,device_id,dev_shared_867cb659c,CUST_PREMIUM_001244
CUST_PREMIUM_001245,cust_id,CUST_PREMIUM_001245,CUST_PREMIUM_001245
omar.taylor@summitmail.net,email,omar.taylor@summitmail.net,CUST_PREMIUM_001245
+1 (312) 850-3236,phone,+1 (312) 850-3236,CUST_PREMIUM_001245
3724,card_last4,Card *3724,CUST_PREMIUM_001245
ck_516eac2113,cookie,ck_516eac2113,CUST_PREMIUM_001245
dev_cd29a423d4,device_id,dev_cd29a423d4,CUST_PREMIUM_001245
CUST_PREMIUM_001246,cust_id,CUST_PREMIUM_001246,CUST_PREMIUM_001246
jones.andre@vectorlabs.co,email,jones.andre@vectorlabs.co,CUST_PREMIUM_001246
+1 (312) 887-1155,phone,+1 (312) 887-1155,CUST_PREMIUM_001246
1426,card_last4,Card *1426,CUST_PREMIUM_001246
ck_9b1cc24cd5,cookie,ck_9b1cc24cd5,CUST_PREMIUM_001246
ck_89ce134598,cookie,ck_89ce134598,CUST_PREMIUM_001246
dev_a77c7f67de,device_id,dev_a77c7f67de,CUST_PREMIUM_001246
CUST_PREMIUM_001247,cust_id,CUST_PREMIUM_001247,CUST_PREMIUM_001247
a.patel@example.com,email,a.patel@example.com,CUST_PREMIUM_001247
+1 (718) 356-9074,phone,+1 (718) 356-9074,CUST_PREMIUM_001247
5087,card_last4,Card *5087,CUST_PREMIUM_001247
ck_163ce963ad,cookie,ck_163ce963ad,CUST_PREMIUM_001247
dev_dd470fd506,device_id,dev_dd470fd506,CUST_PREMIUM_001247
CUST_PREMIUM_001248,cust_id,CUST_PREMIUM_001248,CUST_PREMIUM_001248
avery.wilson53@northstar.org,email,avery.wilson53@northstar.org,CUST_PREMIUM_001248
+1 (917) 382-6993,phone,+1 (917) 382-6993,CUST_PREMIUM_001248
5834,card_last4,Card *5834,CUST_PREMIUM_001248
ck_0b9ec5ece7,cookie,ck_0b9ec5ece7,CUST_PREMIUM_001248
ck_8e9b432148,cookie,ck_8e9b432148,CUST_PREMIUM_001248
dev_91fb00b37f,device_id,dev_91fb00b37f,CUST_PREMIUM_001248
CUST_PREMIUM_001249,cust_id,CUST_PREMIUM_001249,CUST_PREMIUM_001249
h.lopez@vectorlabs.co,email,h.lopez@vectorlabs.co,CUST_PREMIUM_001249
+1 (404) 364-4912,phone,+1 (404) 364-4912,CUST_PREMIUM_001249
1888,card_last4,Card *1888,CUST_PREMIUM_001249
ck_0aee108a91,cookie,ck_0aee108a91,CUST_PREMIUM_001249
ck_133eefa87f,cookie,ck_133eefa87f,CUST_PREMIUM_001249
dev_48ef3a0737,device_id,dev_48ef3a0737,CUST_PREMIUM_001249
CUST_PREMIUM_001250,cust_id,CUST_PREMIUM_001250,CUST_PREMIUM_001250
maya.lee55@atlasmail.net,email,maya.lee55@atlasmail.net,CUST_PREMIUM_001250
+1 (415) 346-2831,phone,+1 (415) 346-2831,CUST_PREMIUM_001250
5686,card_last4,Card *5686,CUST_PREMIUM_001250
ck_14a2eef1f7,cookie,ck_14a2eef1f7,CUST_PREMIUM_001250
dev_bdcf0fbc2d,device_id,dev_bdcf0fbc2d,CUST_PREMIUM_001250
CUST_PREMIUM_001251,cust_id,CUST_PREMIUM_001251,CUST_PREMIUM_001251
theoanderson@summitmail.net,email,theoanderson@summitmail.net,CUST_PREMIUM_001251
+1 (214) 394-0750,phone,+1 (214) 394-0750,CUST_PREMIUM_001251
1735,card_last4,Card *1735,CUST_PREMIUM_001251
ck_6bd2799f03,cookie,ck_6bd2799f03,CUST_PREMIUM_001251
dev_74ee6c7910,device_id,dev_74ee6c7910,CUST_PREMIUM_001251
CUST_PREMIUM_001252,cust_id,CUST_PREMIUM_001252,CUST_PREMIUM_001252
akirawang@vectorlabs.co,email,akirawang@vectorlabs.co,CUST_PREMIUM_001252
+1 (310) 398-8669,phone,+1 (310) 398-8669,CUST_PREMIUM_001252
